,reaction_id,subsystem
6359,r_4357,Pyrimidine metabolism
6360,r_4358,"Transport [c, e]"
6361,r_4358_REV,"Transport [c, e]"
6362,r_4359,Pyrimidine metabolism
6363,r_4360,"Transport [c, e]"
6364,r_4360_REV,"Transport [c, e]"
6365,r_4361_EXP_1,"Transport [c, e]"
6366,r_4361_EXP_2,"Transport [c, e]"
6367,r_4361_REV_EXP_1,"Transport [c, e]"
6368,r_4361_REV_EXP_2,"Transport [c, e]"
6369,r_4362,Dipeptidases
6370,r_4363,Arginine and proline metabolism
6371,r_4364,"Transport [c, e]"
6372,r_4364_REV,"Transport [c, e]"
6373,r_4365,"Transport [c, e]"
6374,r_4365_REV,"Transport [c, e]"
6375,r_4366,Arginine and proline metabolism
6376,r_4366_REV,Arginine and proline metabolism
6377,r_4367,"Transport [c, e]"
6378,r_4367_REV,"Transport [c, e]"
6379,r_4368,Tyrosine metabolism
6380,r_4369,"Transport [c, e]"
6381,r_4369_REV,"Transport [c, e]"
6382,r_4370,Pyrimidine metabolism
6383,r_4371,"Transport [c, e]"
6384,r_4371_REV,"Transport [c, e]"
6385,r_4372,Cyclic nucleotide metabolism
6386,r_4373,"Transport [c, e]"
6387,r_4373_REV,"Transport [c, e]"
6388,r_4374,Cysteine and methionine metabolism
6389,r_4375,"Transport [c, e]"
6390,r_4375_REV,"Transport [c, e]"
6391,r_4376,Purine metabolism
6392,r_4377,"Transport [c, e]"
6393,r_4377_REV,"Transport [c, e]"
6394,r_4378,Starch and sucrose metabolism
6395,r_4379,"Transport [c, e]"
6396,r_4379_REV,"Transport [c, e]"
6397,r_4380,Cysteine and methionine metabolism
6398,r_4380_REV,Cysteine and methionine metabolism
6399,r_4381,"Transport [c, e]"
6400,r_4381_REV,"Transport [c, e]"
6401,r_4382,Oxidative phosphorylation
6402,r_4382_REV,Oxidative phosphorylation
6403,r_4383,"Transport [c, e]"
6404,r_4383_REV,"Transport [c, e]"
6405,r_4384,Pentose phosphate pathway
6406,r_4385,"Transport [c, e]"
6407,r_4385_REV,"Transport [c, e]"
6408,r_4386,Dipeptidases
6409,r_4387_EXP_1,"Transport [c, e]"
6410,r_4387_EXP_2,"Transport [c, e]"
6411,r_4387_REV_EXP_1,"Transport [c, e]"
6412,r_4387_REV_EXP_2,"Transport [c, e]"
6413,r_4388,Cyclic nucleotide metabolism
6414,r_4389,"Transport [c, e]"
6415,r_4389_REV,"Transport [c, e]"
6416,r_4390,Alternate carbon metabolism
6417,r_4390_REV,Alternate carbon metabolism
6418,r_4391,"Transport [c, e]"
6419,r_4392,"Transport [c, e]"
6420,r_4392_REV,"Transport [c, e]"
6421,r_4393,Galactose metabolism
6422,r_4394,Galactose metabolism
6423,r_4394_REV,Galactose metabolism
6424,r_4395_EXP_1,"Transport [c, e]"
6425,r_4395_EXP_10,"Transport [c, e]"
6426,r_4395_EXP_11,"Transport [c, e]"
6427,r_4395_EXP_12,"Transport [c, e]"
6428,r_4395_EXP_13,"Transport [c, e]"
6429,r_4395_EXP_14,"Transport [c, e]"
6430,r_4395_EXP_15,"Transport [c, e]"
6431,r_4395_EXP_2,"Transport [c, e]"
6432,r_4395_EXP_3,"Transport [c, e]"
6433,r_4395_EXP_4,"Transport [c, e]"
6434,r_4395_EXP_5,"Transport [c, e]"
6435,r_4395_EXP_6,"Transport [c, e]"
6436,r_4395_EXP_7,"Transport [c, e]"
6437,r_4395_EXP_8,"Transport [c, e]"
6438,r_4395_EXP_9,"Transport [c, e]"
6439,r_4395_REV_EXP_1,"Transport [c, e]"
6440,r_4395_REV_EXP_10,"Transport [c, e]"
6441,r_4395_REV_EXP_11,"Transport [c, e]"
6442,r_4395_REV_EXP_12,"Transport [c, e]"
6443,r_4395_REV_EXP_13,"Transport [c, e]"
6444,r_4395_REV_EXP_14,"Transport [c, e]"
6445,r_4395_REV_EXP_15,"Transport [c, e]"
6446,r_4395_REV_EXP_2,"Transport [c, e]"
6447,r_4395_REV_EXP_3,"Transport [c, e]"
6448,r_4395_REV_EXP_4,"Transport [c, e]"
6449,r_4395_REV_EXP_5,"Transport [c, e]"
6450,r_4395_REV_EXP_6,"Transport [c, e]"
6451,r_4395_REV_EXP_7,"Transport [c, e]"
6452,r_4395_REV_EXP_8,"Transport [c, e]"
6453,r_4395_REV_EXP_9,"Transport [c, e]"
6454,r_4396,Butanoate metabolism
6455,r_4397,Cysteine and methionine metabolism
6456,r_4397_REV,Cysteine and methionine metabolism
6457,r_4398_EXP_1,"Transport [c, e]"
6458,r_4398_EXP_2,"Transport [c, e]"
6459,r_4398_REV_EXP_1,"Transport [c, e]"
6460,r_4398_REV_EXP_2,"Transport [c, e]"
6461,r_4399,"Transport [c, v]"
6462,r_4399_REV,"Transport [c, v]"
6463,r_4400_EXP_1,Starch and sucrose metabolism
6464,r_4400_EXP_2,Starch and sucrose metabolism
6465,r_4401,"Transport [c, v]"
6466,r_4401_REV,"Transport [c, v]"
6467,r_4402_EXP_1,"Transport [c, e]"
6468,r_4402_EXP_2,"Transport [c, e]"
6469,r_4402_REV_EXP_1,"Transport [c, e]"
6470,r_4402_REV_EXP_2,"Transport [c, e]"
6471,r_4403_EXP_1,Purine metabolism
6472,r_4403_EXP_2,Purine metabolism
6473,r_4404_EXP_1,"Transport [c, e]"
6474,r_4404_EXP_2,"Transport [c, e]"
6475,r_4404_REV_EXP_1,"Transport [c, e]"
6476,r_4404_REV_EXP_2,"Transport [c, e]"
6477,r_4405,"Transport [c, e]"
6478,r_4405_REV,"Transport [c, e]"
6479,r_4406,"Transport [c, e]"
6480,r_4406_REV,"Transport [c, e]"
6481,r_4407,"Glycine, serine and threonine metabolism"
6482,r_4407_REV,"Glycine, serine and threonine metabolism"
6483,r_4408_EXP_1,"Transport [c, e]"
6484,r_4408_EXP_2,"Transport [c, e]"
6485,r_4408_REV_EXP_1,"Transport [c, e]"
6486,r_4408_REV_EXP_2,"Transport [c, e]"
6487,r_4409,Dipeptidases
6488,r_4410,Glyoxylate and dicarboxylate metabolism
6489,r_4410_REV,Glyoxylate and dicarboxylate metabolism
6490,r_4411,Cysteine and methionine metabolism
6491,r_4412,Purine metabolism
6492,r_4413,Pyrimidine metabolism
6493,r_4414,Dipeptidases
6494,r_4415,Dipeptidases
6495,r_4416,Dipeptidases
6496,r_4417,Dipeptidases
6497,r_4418,Dipeptidases
6498,r_4419,"Transport [c, e]"
6499,r_4419_REV,"Transport [c, e]"
6500,r_4420_EXP_1,Starch and sucrose metabolism
6501,r_4420_EXP_2,Starch and sucrose metabolism
6502,r_4420_REV_EXP_1,Starch and sucrose metabolism
6503,r_4420_REV_EXP_2,Starch and sucrose metabolism
6504,r_4421,"Transport [c, e]"
6505,r_4421_REV,"Transport [c, e]"
6506,r_4422,"Transport [c, e]"
6507,r_4422_REV,"Transport [c, e]"
6508,r_4423,"Transport [c, v]"
6509,r_4423_REV,"Transport [c, v]"
6510,r_4424_EXP_1,"Transport [c, e]"
6511,r_4424_EXP_2,"Transport [c, e]"
6512,r_4424_REV_EXP_1,"Transport [c, e]"
6513,r_4424_REV_EXP_2,"Transport [c, e]"
6514,r_4425,"Transport [c, v]"
6515,r_4425_REV,"Transport [c, v]"
6516,r_4426,"Transport [c, v]"
6517,r_4426_REV,"Transport [c, v]"
6518,r_4427,"Transport [c, e]"
6519,r_4427_REV,"Transport [c, e]"
6520,r_4428,"Transport [c, e]"
6521,r_4428_REV,"Transport [c, e]"
6522,r_4429_EXP_1,"Transport [c, e]"
6523,r_4429_EXP_2,"Transport [c, e]"
6524,r_4429_REV_EXP_1,"Transport [c, e]"
6525,r_4429_REV_EXP_2,"Transport [c, e]"
6526,r_4430,"Transport [c, v]"
6527,r_4430_REV,"Transport [c, v]"
6528,r_4431,"Transport [c, v]"
6529,r_4431_REV,"Transport [c, v]"
6530,r_4432,Sulfur metabolism
6531,r_4433,"Transport [c, e]"
6532,r_4433_REV,"Transport [c, e]"
6533,r_4434,"Transport [c, e]"
6534,r_4434_REV,"Transport [c, e]"
6535,r_4435_EXP_1,Glycerolipid metabolism
6536,r_4435_EXP_2,Glycerolipid metabolism
6537,r_4436,Pyrimidine metabolism
6538,r_4437_EXP_1,"Transport [c, e]"
6539,r_4437_EXP_2,"Transport [c, e]"
6540,r_4437_REV_EXP_1,"Transport [c, e]"
6541,r_4437_REV_EXP_2,"Transport [c, e]"
6542,r_4438,"Transport [c, v]"
6543,r_4438_REV,"Transport [c, v]"
6544,r_4439,Dipeptidases
6545,r_4440,"Transport [c, v]"
6546,r_4440_REV,"Transport [c, v]"
6547,r_4441,"Transport [c, v]"
6548,r_4441_REV,"Transport [c, v]"
6549,r_4442,Exchange reaction
6550,r_4443,"Transport [c, e]"
6551,r_4443_REV,"Transport [c, e]"
6552,r_4444,"Transport [c, e]"
6553,r_4444_REV,"Transport [c, e]"
6554,r_4445,"Transport [c, e]"
6555,r_4445_REV,"Transport [c, e]"
6556,r_4446,"Transport [c, e]"
6557,r_4446_REV,"Transport [c, e]"
6558,r_4447,"Transport [c, e]"
6559,r_4447_REV,"Transport [c, e]"
6560,r_4448_EXP_1,"Transport [c, e]"
6561,r_4448_EXP_2,"Transport [c, e]"
6562,r_4448_REV_EXP_1,"Transport [c, e]"
6563,r_4448_REV_EXP_2,"Transport [c, e]"
6564,r_4449,"Transport [c, v]"
6565,r_4449_REV,"Transport [c, v]"
6566,r_4450,"Transport [c, e]"
6567,r_4450_REV,"Transport [c, e]"
6568,r_4451,"Transport [c, e]"
6569,r_4451_REV,"Transport [c, e]"
6570,r_4452,"Transport [c, e]"
6571,r_4452_REV,"Transport [c, e]"
6572,r_4453,"Transport [c, e]"
6573,r_4453_REV,"Transport [c, e]"
6574,r_4454,"Transport [c, e]"
6575,r_4454_REV,"Transport [c, e]"
6576,r_4455,"Transport [c, e]"
6577,r_4455_REV,"Transport [c, e]"
6578,r_4456,"Transport [c, e]"
6579,r_4456_REV,"Transport [c, e]"
6580,r_4457,"Transport [c, e]"
6581,r_4457_REV,"Transport [c, e]"
6582,r_4458,"Transport [c, e]"
6583,r_4458_REV,"Transport [c, e]"
6584,r_4459,"Transport [c, e]"
6585,r_4459_REV,"Transport [c, e]"
6586,r_4460,"Transport [c, e]"
6587,r_4460_REV,"Transport [c, e]"
6588,r_4461,"Transport [c, e]"
6589,r_4461_REV,"Transport [c, e]"
6590,r_4462,"Transport [c, e]"
6591,r_4462_REV,"Transport [c, e]"
6592,r_4463,"Transport [c, e]"
6593,r_4463_REV,"Transport [c, e]"
6594,r_4464,"Transport [c, e]"
6595,r_4464_REV,"Transport [c, e]"
6596,r_4465,"Transport [c, e]"
6597,r_4465_REV,"Transport [c, e]"
6598,r_4466,"Transport [c, e]"
6599,r_4466_REV,"Transport [c, e]"
6600,r_4467,"Transport [c, e]"
6601,r_4467_REV,"Transport [c, e]"
6602,r_4468_EXP_1,"Transport [c, e]"
6603,r_4468_EXP_2,"Transport [c, e]"
6604,r_4468_REV_EXP_1,"Transport [c, e]"
6605,r_4468_REV_EXP_2,"Transport [c, e]"
6606,r_4469,"Transport [c, e]"
6607,r_4469_REV,"Transport [c, e]"
6608,r_4470,"Transport [c, e]"
6609,r_4470_REV,"Transport [c, e]"
6610,r_4471_EXP_1,"Transport [c, e]"
6611,r_4471_EXP_2,"Transport [c, e]"
6612,r_4471_REV_EXP_1,"Transport [c, e]"
6613,r_4471_REV_EXP_2,"Transport [c, e]"
6614,r_4472,"Transport [c, v]"
6615,r_4472_REV,"Transport [c, v]"
6616,r_4473_EXP_1,"Transport [c, e]"
6617,r_4473_EXP_2,"Transport [c, e]"
6618,r_4473_REV_EXP_1,"Transport [c, e]"
6619,r_4473_REV_EXP_2,"Transport [c, e]"
6620,r_4474,"Transport [c, v]"
6621,r_4474_REV,"Transport [c, v]"
6622,r_4475,"Transport [c, e]"
6623,r_4475_REV,"Transport [c, e]"
6624,r_4476,"Transport [c, m]"
6625,r_4476_REV,"Transport [c, m]"
6626,r_4477,"Transport [c, e]"
6627,r_4477_REV,"Transport [c, e]"
6628,r_4478,"Transport [c, e]"
6629,r_4478_REV,"Transport [c, e]"
6630,r_4479,"Transport [c, v]"
6631,r_4479_REV,"Transport [c, v]"
6632,r_4480,"Transport [c, e]"
6633,r_4480_REV,"Transport [c, e]"
6634,r_4481,Sulfur metabolism
6635,r_4482,"Transport [c, v]"
6636,r_4482_REV,"Transport [c, v]"
6637,r_4483,"Transport [c, v]"
6638,r_4483_REV,"Transport [c, v]"
6639,r_4484_EXP_1,Cysteine and methionine metabolism
6640,r_4484_EXP_2,Cysteine and methionine metabolism
6641,r_4484_EXP_3,Cysteine and methionine metabolism
6642,r_4484_REV_EXP_1,Cysteine and methionine metabolism
6643,r_4484_REV_EXP_2,Cysteine and methionine metabolism
6644,r_4484_REV_EXP_3,Cysteine and methionine metabolism
6645,r_4485,Tyrosine metabolism
6646,r_4486,Tyrosine metabolism
6647,r_4487,Tyrosine metabolism
6648,r_4488,Tyrosine metabolism
6649,r_4489,Pentose and glucuronate interconversions
6650,r_4490,Pentose and glucuronate interconversions
6651,r_4490_REV,Pentose and glucuronate interconversions
6652,r_4491,Alternate carbon metabolism
6653,r_4492,Pentose and glucuronate interconversions
6654,r_4493,"Transport [c, e]"
6655,r_4493_REV,"Transport [c, e]"
6656,r_4494,Exchange reaction
6657,r_4495,Purine metabolism
6658,r_4496,Exchange reaction
6659,r_4497,Exchange reaction
6660,r_4498,Exchange reaction
6661,r_4499,Exchange reaction
6662,r_4500,Exchange reaction
6663,r_4501,Exchange reaction
6664,r_4502,Exchange reaction
6665,r_4503,Exchange reaction
6666,r_4504,Exchange reaction
6667,r_4505,Exchange reaction
6668,r_4506,Exchange reaction
6669,r_4507,Exchange reaction
6670,r_4508,Exchange reaction
6671,r_4509,Exchange reaction
6672,r_4510,Exchange reaction
6673,r_4511,Exchange reaction
6674,r_4512,Exchange reaction
6675,r_4513,Exchange reaction
6676,r_4514,Exchange reaction
6677,r_4515,Exchange reaction
6678,r_4516,Exchange reaction
6679,r_4517,Exchange reaction
6680,r_4518,Exchange reaction
6681,r_4519,Exchange reaction
6682,r_4520,Exchange reaction
6683,r_4521,Exchange reaction
6684,r_4522,Exchange reaction
6685,r_4523,Exchange reaction
6686,r_4524,Exchange reaction
6687,r_4525,Exchange reaction
6688,r_4526,Exchange reaction
6689,r_4527,Exchange reaction
6690,r_4528,Exchange reaction
6691,r_4529,Exchange reaction
6692,r_4530,Exchange reaction
6693,r_4531,Exchange reaction
6694,r_4532,Exchange reaction
6695,r_4533,Exchange reaction
6696,r_4534,Exchange reaction
6697,r_4535,Exchange reaction
6698,r_4536,Exchange reaction
6699,r_4537,Exchange reaction
6700,r_4538,Exchange reaction
6701,r_4539,Exchange reaction
6702,r_4540,Exchange reaction
6703,r_4541,Exchange reaction
6704,r_4542,Exchange reaction
6705,r_4543,Exchange reaction
6706,r_4544,Exchange reaction
6707,r_4545,Exchange reaction
6708,r_4546,Exchange reaction
6709,r_4547,Exchange reaction
6710,r_4548,Exchange reaction
6711,r_4549,Exchange reaction
6712,r_4550,Exchange reaction
6713,r_4551,Exchange reaction
6714,r_4552,Exchange reaction
6715,r_4553,Exchange reaction
6716,r_4554,Exchange reaction
6717,r_4555,Exchange reaction
6718,r_4556,Exchange reaction
6719,r_4557,Exchange reaction
6720,r_4558,Exchange reaction
6721,r_4559,Exchange reaction
6722,r_4560,Exchange reaction
6723,r_4561,Exchange reaction
6724,r_4562,Exchange reaction
6725,r_4563,Exchange reaction
6726,r_4564,Exchange reaction
6727,r_4565,Exchange reaction
6728,r_4567,Pentose phosphate pathway
6729,r_4568,Phenylalanine metabolism
6730,r_4569,Alternate carbon metabolism
6731,r_4570_EXP_1,"Glycine, serine and threonine metabolism"
6732,r_4570_EXP_2,"Glycine, serine and threonine metabolism"
6733,r_4570_REV_EXP_1,"Glycine, serine and threonine metabolism"
6734,r_4570_REV_EXP_2,"Glycine, serine and threonine metabolism"
6735,r_4571,Glyoxylate and dicarboxylate metabolism
6736,r_4571_REV,Glyoxylate and dicarboxylate metabolism
6737,r_4572,Beta-alanine metabolism
6738,r_4572_REV,Beta-alanine metabolism
6739,r_4573,Beta-alanine metabolism
6740,r_4574,Beta-alanine metabolism
6741,r_4575,Alternate carbon metabolism
6742,r_4581,"Valine, leucine and isoleucine metabolism"
6743,r_4582,Glyoxylate and dicarboxylate metabolism
6744,r_4583,Biosynthesis of unsaturated fatty acids
6745,r_4584_EXP_1,Fatty acid biosynthesis
6746,r_4584_EXP_2,Fatty acid biosynthesis
6747,r_4584_EXP_3,Fatty acid biosynthesis
6748,r_4584_EXP_4,Fatty acid biosynthesis
6749,r_4585,Galactose metabolism
6750,r_4586,Galactose metabolism
6751,r_4587,"Transport [c, e]"
6752,r_4587_REV,"Transport [c, e]"
6753,r_4588,"Transport [c, e]"
6754,r_4588_REV,"Transport [c, e]"
6755,r_4589,"Transport [c, e]"
6756,r_4589_REV,"Transport [c, e]"
6757,r_4590,"Transport [c, e]"
6758,r_4590_REV,"Transport [c, e]"
6759,r_4591_EXP_1,"Transport [c, e]"
6760,r_4591_EXP_2,"Transport [c, e]"
6761,r_4591_REV_EXP_1,"Transport [c, e]"
6762,r_4591_REV_EXP_2,"Transport [c, e]"
6763,r_4592_EXP_1,"Transport [c, e]"
6764,r_4592_EXP_2,"Transport [c, e]"
6765,r_4592_REV_EXP_1,"Transport [c, e]"
6766,r_4592_REV_EXP_2,"Transport [c, e]"
6767,r_4593,Exchange reaction
6768,r_4594,Exchange reaction
6769,r_4595,Exchange reaction
6770,r_4596,Exchange reaction
6771,r_4597,Exchange reaction
6772,r_4598,Growth
6773,r_4599,Growth
6774,r_4600,Exchange reaction
6775,r_4601,"Transport [c, p]"
6776,r_4601_REV,"Transport [c, p]"
6777,r_4602,"Transport [c, er]"
6778,r_4602_REV,"Transport [c, er]"
6779,r_4603,"Transport [c, n]"
6780,r_4603_REV,"Transport [c, n]"
6781,r_4604,"Transport [c, lp]"
6782,r_4604_REV,"Transport [c, lp]"
6783,r_4605,"Transport [c, m]"
6784,r_4605_REV,"Transport [c, m]"
6785,r_4606,"Transport [c, er]"
6786,r_4606_REV,"Transport [c, er]"
6787,r_4607,"Transport [c, g]"
6788,r_4607_REV,"Transport [c, g]"
6789,r_4608,"Transport [c, m]"
6790,r_4609,"Transport [c, g]"
6791,r_4609_REV,"Transport [c, g]"
6792,r_4610,"Transport [c, n]"
6793,r_4610_REV,"Transport [c, n]"
6794,r_4611,"Transport [c, g]"
6795,r_4611_REV,"Transport [c, g]"
6796,r_4612,"Transport [c, n]"
6797,r_4612_REV,"Transport [c, n]"
6798,r_4613,"Transport [c, m]"
6799,r_4613_REV,"Transport [c, m]"
6800,r_4614,"Transport [c, n]"
6801,r_4614_REV,"Transport [c, n]"
6802,r_4615,"Transport [c, m]"
6803,r_4615_REV,"Transport [c, m]"
6804,r_4616,"Transport [c, er]"
6805,r_4616_REV,"Transport [c, er]"
6806,r_4617,"Transport [c, n]"
6807,r_4617_REV,"Transport [c, n]"
6808,r_4618,"Transport [c, er]"
6809,r_4618_REV,"Transport [c, er]"
6810,r_4619,"Transport [c, v]"
6811,r_4619_REV,"Transport [c, v]"
6812,r_4620,"Transport [c, v]"
6813,r_4620_REV,"Transport [c, v]"
6814,r_4621,"Transport [c, m]"
6815,r_4621_REV,"Transport [c, m]"
6816,r_4622,"Transport [c, m]"
6817,r_4622_REV,"Transport [c, m]"
6818,r_4623,"Transport [c, m]"
6819,r_4623_REV,"Transport [c, m]"
6820,r_4624,"Transport [c, erm]"
6821,r_4624_REV,"Transport [c, erm]"
6822,r_4625,"Transport [c, m]"
6823,r_4625_REV,"Transport [c, m]"
6824,r_4626,"Transport [c, m]"
6825,r_4626_REV,"Transport [c, m]"
6826,r_4627,"Transport [c, er]"
6827,r_4627_REV,"Transport [c, er]"
6828,r_4628,"Transport [c, g]"
6829,r_4628_REV,"Transport [c, g]"
6830,r_4629_EXP_1,Fatty acid ester pathway
6831,r_4629_EXP_2,Fatty acid ester pathway
6832,r_4629_REV_EXP_1,Fatty acid ester pathway
6833,r_4629_REV_EXP_2,Fatty acid ester pathway
6834,r_4630_EXP_1,Fatty acid ester pathway
6835,r_4630_EXP_2,Fatty acid ester pathway
6836,r_4630_REV_EXP_1,Fatty acid ester pathway
6837,r_4630_REV_EXP_2,Fatty acid ester pathway
6838,r_4631_EXP_1,Fatty acid ester pathway
6839,r_4631_EXP_2,Fatty acid ester pathway
6840,r_4631_REV_EXP_1,Fatty acid ester pathway
6841,r_4631_REV_EXP_2,Fatty acid ester pathway
6842,r_4632_EXP_1,Fatty acid ester pathway
6843,r_4632_EXP_2,Fatty acid ester pathway
6844,r_4632_EXP_3,Fatty acid ester pathway
6845,r_4632_REV_EXP_1,Fatty acid ester pathway
6846,r_4632_REV_EXP_2,Fatty acid ester pathway
6847,r_4632_REV_EXP_3,Fatty acid ester pathway
6848,r_4633_EXP_1,Fatty acid ester pathway
6849,r_4633_EXP_2,Fatty acid ester pathway
6850,r_4633_REV_EXP_1,Fatty acid ester pathway
6851,r_4633_REV_EXP_2,Fatty acid ester pathway
6852,r_4634,"Transport [c, m]"
6853,r_4634_REV,"Transport [c, m]"
6854,r_4635,"Transport [c, m]"
6855,r_4635_REV,"Transport [c, m]"
6856,r_4636,"Transport [c, m]"
6857,r_4636_REV,"Transport [c, m]"
6858,r_4637,"Transport [c, m]"
6859,r_4638,"Transport [c, m]"
6860,r_4639,"Transport [c, e]"
6861,r_4639_REV,"Transport [c, e]"
6862,r_4640,"Transport [c, e]"
6863,r_4640_REV,"Transport [c, e]"
6864,r_4641,"Transport [c, e]"
6865,r_4641_REV,"Transport [c, e]"
6866,r_4642,"Transport [c, e]"
6867,r_4643,"Transport [c, e]"
6868,r_4644,Exchange reaction
6869,r_4645,Exchange reaction
6870,r_4646,Exchange reaction
6871,r_4647,Exchange reaction
6872,r_4648,Exchange reaction
6873,r_4649,Fatty acid ester pathway
6874,r_4650,"Transport [c, m]"
6875,r_4651_EXP_1,Fatty acid ester pathway
6876,r_4651_EXP_2,Fatty acid ester pathway
6877,r_4651_EXP_3,Fatty acid ester pathway
6878,r_4652_EXP_1,Fatty acid ester pathway
6879,r_4652_EXP_2,Fatty acid ester pathway
6880,r_4652_EXP_3,Fatty acid ester pathway
6881,r_4653_EXP_1,Fatty acid ester pathway
6882,r_4653_EXP_2,Fatty acid ester pathway
6883,r_4654_EXP_1,Fatty acid ester pathway
6884,r_4654_EXP_2,Fatty acid ester pathway
6885,r_4654_EXP_3,Fatty acid ester pathway
6886,r_4655,"Transport [c, m]"
6887,r_4655_REV,"Transport [c, m]"
6888,r_4656,"Transport [c, e]"
6889,r_4656_REV,"Transport [c, e]"
6890,r_4657,"Transport [c, e]"
6891,r_4657_REV,"Transport [c, e]"
6892,r_4658,Exchange reaction
6893,r_4659,Exchange reaction
6894,r_4660,Fatty acid ester pathway
6895,r_4660_REV,Fatty acid ester pathway
6896,r_4661_EXP_1,Fatty acid ester pathway
6897,r_4661_EXP_2,Fatty acid ester pathway
6898,r_4661_EXP_3,Fatty acid ester pathway
6899,r_4662_EXP_1,Fatty acid ester pathway
6900,r_4662_EXP_2,Fatty acid ester pathway
6901,r_4663_EXP_1,Fatty acid ester pathway
6902,r_4663_EXP_2,Fatty acid ester pathway
6903,r_4663_EXP_3,Fatty acid ester pathway
6904,r_4664,"Transport [c, m]"
6905,r_4664_REV,"Transport [c, m]"
6906,r_4665,"Transport [c, e]"
6907,r_4665_REV,"Transport [c, e]"
6908,r_4666,"Transport [c, e]"
6909,r_4666_REV,"Transport [c, e]"
6910,r_4667,Exchange reaction
6911,r_4668,Exchange reaction
6912,r_4669_EXP_1,Fatty acid ester pathway
6913,r_4669_EXP_2,Fatty acid ester pathway
6914,r_4669_EXP_3,Fatty acid ester pathway
6915,r_4670_EXP_1,Fatty acid ester pathway
6916,r_4670_EXP_2,Fatty acid ester pathway
6917,r_4670_EXP_3,Fatty acid ester pathway
6918,r_4671_EXP_1,Fatty acid ester pathway
6919,r_4671_EXP_2,Fatty acid ester pathway
6920,r_4672_EXP_1,Fatty acid ester pathway
6921,r_4672_EXP_2,Fatty acid ester pathway
6922,r_4672_EXP_3,Fatty acid ester pathway
6923,r_4673,"Transport [c, m]"
6924,r_4673_REV,"Transport [c, m]"
6925,r_4674,"Transport [c, e]"
6926,r_4674_REV,"Transport [c, e]"
6927,r_4675,"Transport [c, e]"
6928,r_4675_REV,"Transport [c, e]"
6929,r_4676,Exchange reaction
6930,r_4677,Exchange reaction
6931,r_4678_EXP_1,Fatty acid ester pathway
6932,r_4678_EXP_2,Fatty acid ester pathway
6933,r_4678_EXP_3,Fatty acid ester pathway
6934,r_4678_REV_EXP_1,Fatty acid ester pathway
6935,r_4678_REV_EXP_2,Fatty acid ester pathway
6936,r_4678_REV_EXP_3,Fatty acid ester pathway
6937,r_4679_EXP_1,Fatty acid ester pathway
6938,r_4679_EXP_2,Fatty acid ester pathway
6939,r_4679_EXP_3,Fatty acid ester pathway
6940,r_4679_EXP_4,Fatty acid ester pathway
6941,r_4679_REV_EXP_1,Fatty acid ester pathway
6942,r_4679_REV_EXP_2,Fatty acid ester pathway
6943,r_4679_REV_EXP_3,Fatty acid ester pathway
6944,r_4679_REV_EXP_4,Fatty acid ester pathway
6945,r_4680_EXP_1,Fatty acid ester pathway
6946,r_4680_EXP_2,Fatty acid ester pathway
6947,r_4680_REV_EXP_1,Fatty acid ester pathway
6948,r_4680_REV_EXP_2,Fatty acid ester pathway
6949,r_4681,"Transport [p, m]"
6950,r_4681_REV,"Transport [p, m]"
6951,r_4682,"Transport [p, m]"
6952,r_4682_REV,"Transport [p, m]"
6953,r_4683,"Transport [p, m]"
6954,r_4683_REV,"Transport [p, m]"
6955,r_4684,"Transport [p, m]"
6956,r_4684_REV,"Transport [p, m]"
6957,r_4685,"Transport [p, m]"
6958,r_4685_REV,"Transport [p, m]"
6959,r_4686,"Transport [c, p]"
6960,r_4686_REV,"Transport [c, p]"
6961,r_4687_EXP_1,Fatty acid ester pathway
6962,r_4687_EXP_2,Fatty acid ester pathway
6963,r_4687_EXP_3,Fatty acid ester pathway
6964,r_4688,"Transport [c, e]"
6965,r_4689,Exchange reaction
6966,r_4690_EXP_1,Fatty acid ester pathway
6967,r_4690_EXP_2,Fatty acid ester pathway
6968,r_4690_EXP_3,Fatty acid ester pathway
6969,r_4691,"Transport [c, e]"
6970,r_4692,Exchange reaction
6971,r_4693_EXP_1,Fatty acid ester pathway
6972,r_4693_EXP_2,Fatty acid ester pathway
6973,r_4693_EXP_3,Fatty acid ester pathway
6974,r_4694,"Transport [c, e]"
6975,r_4695,Exchange reaction
6976,r_4697,"Transport [c, m]"
6977,r_4697_REV,"Transport [c, m]"
6978,r_4698_EXP_1,"Transport [c, e]"
6979,r_4698_EXP_2,"Transport [c, e]"
6980,r_4699,Exchange reaction
6981,r_4700,"Transport[c, e]"
6982,r_4701,Sulfur metabolism
6983,r_4701_REV,Sulfur metabolism
6984,r_4702,Sulfur metabolism
6985,r_4702_REV,Sulfur metabolism
6986,r_4703,Sulfur metabolism
6987,r_4703_REV,Sulfur metabolism
6988,r_4704,"Transport[c, e]"
6989,r_4705,"Transport[c, e]"
6990,r_4706,Sulfur metabolism
6991,r_4706_REV,Sulfur metabolism
6992,r_4707,Sulfur metabolism
6993,r_4707_REV,Sulfur metabolism
6994,r_4708,Exchange reaction
6995,r_4709,Exchange reaction
6996,r_4710,Exchange reaction
6997,usage_prot_A2P2R3,
6998,usage_prot_O13525,
6999,usage_prot_P00044,
7000,usage_prot_P00045,
7001,usage_prot_P00127,
7002,usage_prot_P00128,
7003,usage_prot_P00163,
7004,usage_prot_P00175,
